transaction_amount,transaction_hour,account_age_days,num_transactions_last_24h,distance_from_home_km,is_fraud
77.38,14,39,2,49.39,0
139.52,19,652,1,3.34,0
131.39,11,82,0,6.39,0
21.64,2,1098,1,5.04,0
166.66,23,140,0,11.42,0
95.39,10,187,3,8.89,0
130.42,18,1289,1,1.11,0
239.36,9,447,2,18.6,0
166.84,23,444,1,0.56,0
102.74,15,188,4,39.92,0
38.4,8,671,0,2.27,0
193.5,8,151,2,13.4,0
50.06,3,304,3,1.12,0
140.9,5,1249,3,44.89,0
64.07,12,665,0,20.87,0
100.03,17,121,3,13.99,0
17.56,6,9,3,22.03,0
29.01,11,995,1,15.37,0
16.24,17,78,3,14.46,0
234.13,5,1083,3,6.37,0
9.49,6,553,1,22.53,0
134.04,5,89,3,10.37,0
101.31,14,125,10,11.5,1
271.34,15,354,2,17.46,0
100.17,14,290,2,5.2,0
46.88,14,271,2,13.39,0
78.24,8,4,4,12.91,0
176.48,13,929,1,32.73,0
32.07,14,213,2,6.24,0
98.18,19,132,0,3.66,0
18.27,22,1204,1,8.73,0
156.76,11,104,1,2.25,0
93.17,17,55,0,26.27,0
61.82,3,220,0,57.21,0
26.76,10,514,2,23.93,0
299.19,15,500,1,20.06,0
73.43,4,820,4,13.58,0
58.32,1,12,5,16.61,0
150.82,8,679,1,1.56,0
84.58,2,1239,4,10.92,0
80.4,16,114,1,21.91,0
42.47,16,3,2,9.78,0
93.35,12,335,4,26.0,0
262.02,20,201,3,19.11,0
51.96,10,1798,8,50.29,0
74.06,1,243,1,9.15,0
16.01,7,667,1,7.12,0
79.26,8,149,4,3.39,0
49.21,3,1259,3,11.03,0
3.72,19,1299,0,8.94,0
89.6,21,634,0,12.14,0
228.63,9,189,4,10.18,0
107.35,3,264,0,11.02,0
6.78,14,943,2,31.99,0
104.99,3,719,0,0.42,0
144.67,23,1369,2,0.93,0
84.84,2,127,2,7.12,0
107.14,4,83,1,31.52,0
151.39,23,871,2,11.22,0
62.88,14,938,1,12.21,0
354.62,3,271,3,16.68,0
28.21,11,3,1,0.46,0
104.68,19,203,3,39.55,0
74.72,21,15,1,7.09,0
37.7,7,898,0,11.57,0
67.32,18,22,0,8.2,0
104.63,12,479,4,8.97,0
48.28,4,34,7,16.23,1
137.81,2,1861,0,16.1,0
41.87,3,291,4,8.69,0
39.08,7,691,3,29.22,0
112.05,15,322,1,36.36,0
55.64,8,77,0,14.83,0
55.46,1,1195,3,28.44,0
367.27,18,173,3,0.4,0
171.92,21,126,2,25.67,0
127.66,15,237,2,39.94,0
66.25,5,151,2,2.35,0
118.41,22,159,2,8.89,0
24.8,9,157,3,11.03,0
113.66,15,291,3,13.14,0
70.29,6,141,2,7.73,0
84.78,19,1417,1,8.63,0
47.96,17,770,3,15.05,0
119.5,8,292,8,46.69,1
158.9,15,3,9,26.79,1
39.75,16,302,5,5.75,0
98.03,11,162,0,2.42,0
43.52,7,939,0,19.07,0
57.78,23,21,5,58.39,1
40.49,16,472,2,17.37,0
155.36,17,180,2,2.13,0
152.24,0,354,3,6.41,0
148.31,1,787,0,8.59,0
96.5,15,136,5,0.22,0
99.12,2,453,4,12.45,0
100.99,6,659,4,20.92,0
38.12,12,213,3,10.97,0
281.22,13,661,3,9.09,0
48.74,1,593,1,6.06,0
177.17,1,566,3,27.12,0
175.41,8,824,3,52.31,0
94.01,23,1082,0,31.3,0
209.79,9,1284,4,33.78,0
226.29,19,122,4,2.1,0
36.32,19,843,3,7.44,0
83.43,3,260,5,9.7,0
46.01,17,138,1,0.48,0
310.64,21,677,2,16.18,0
138.55,4,133,3,1.86,0
58.84,23,897,2,34.27,0
116.7,8,120,1,42.34,0
23.53,20,208,5,5.01,0
212.41,4,903,3,8.23,0
73.59,22,33,5,67.53,1
185.69,0,351,5,8.58,0
49.76,12,199,3,43.48,0
278.91,0,115,5,5.86,0
213.27,11,192,4,21.03,0
200.54,0,948,2,27.57,0
31.13,11,1725,1,3.6,0
107.34,16,2174,3,12.56,0
87.2,22,651,3,21.93,0
20.94,16,1988,1,23.92,0
37.5,8,936,3,6.85,0
61.8,18,1362,2,11.49,0
207.17,15,466,1,6.27,0
163.15,14,473,1,0.44,0
110.81,5,95,1,7.15,0
32.22,2,184,1,16.06,0
110.55,18,1893,2,10.26,0
50.12,10,215,2,28.0,0
195.93,12,186,1,1.83,0
247.68,7,568,3,15.73,0
127.82,9,1137,0,3.58,0
169.47,4,14,1,21.86,0
396.67,18,423,5,17.34,0
56.07,22,221,1,9.15,0
120.75,22,21,6,47.84,0
46.91,10,300,3,1.82,0
228.6,14,141,2,15.86,0
167.73,1,848,3,5.25,0
63.79,21,686,3,17.65,0
167.74,11,973,2,10.09,0
173.44,0,862,3,7.61,0
134.59,14,93,4,31.93,0
135.2,17,614,1,18.1,0
11.35,18,41,0,19.99,0
174.65,18,338,2,7.43,0
46.13,1,496,4,8.05,0
63.88,18,1814,5,13.59,0
39.22,1,2443,3,3.31,0
142.6,9,274,1,23.09,0
176.05,18,241,2,13.49,0
154.25,12,178,4,45.48,0
73.8,0,708,0,0.79,0
91.04,15,265,2,4.44,0
4.41,14,1400,2,11.47,0
68.21,21,293,0,8.39,0
255.89,2,40,3,3.72,0
55.67,17,86,4,17.91,0
110.16,19,230,0,22.68,0
201.25,20,486,4,16.18,0
126.37,7,243,0,6.63,0
133.03,18,6,2,4.83,0
166.59,13,1677,3,26.45,0
51.63,7,2107,3,5.15,0
79.95,0,12,2,12.72,0
84.89,23,122,5,5.15,0
39.78,17,432,1,26.29,0
97.87,16,886,0,5.74,0
84.63,16,19,2,19.93,0
85.34,7,205,1,8.36,0
61.63,12,178,0,3.42,0
46.05,22,31,1,3.44,0
229.77,4,148,1,22.17,0
48.0,6,182,2,31.61,0
127.64,1,204,1,15.38,0
106.98,9,552,2,16.9,0
71.34,5,1370,1,21.62,0
10.67,14,54,4,13.69,0
243.47,7,25,1,4.18,0
84.38,17,609,3,10.77,0
33.76,5,919,0,4.34,0
92.42,19,519,2,7.01,0
11.19,11,153,5,27.26,0
76.52,0,945,0,30.66,0
133.93,23,90,4,3.58,0
56.97,15,159,0,22.13,0
300.21,14,638,2,49.34,0
96.45,21,361,3,1.96,0
352.12,22,74,2,21.9,0
86.98,20,34,1,15.4,0
120.84,0,108,2,61.69,0
144.05,12,288,3,0.39,0
242.13,18,26,1,3.73,0
51.84,20,308,1,47.14,0
93.71,17,242,2,16.0,0
108.99,16,38,3,23.26,0
141.23,1,85,2,2.4,0
188.6,10,507,0,36.74,0
61.92,5,5,0,19.11,0
79.96,14,154,0,3.27,0
122.84,9,50,4,6.96,0
174.17,23,1376,5,0.67,0
166.95,4,1128,0,31.17,0
168.56,4,923,2,3.45,0
70.9,5,368,1,8.74,0
139.64,21,502,1,8.94,0
14.62,11,205,0,4.25,0
36.63,5,402,1,18.3,0
66.67,20,1163,4,3.39,0
119.97,5,196,1,22.86,0
55.08,4,111,4,1.76,0
92.68,17,229,2,0.13,0
170.8,11,153,2,11.67,0
72.27,19,491,7,2.46,0
31.66,14,211,3,25.58,0
55.79,19,996,2,16.51,0
95.47,23,171,3,3.56,0
56.68,6,568,3,32.65,0
123.28,13,276,2,2.31,0
114.23,13,1346,3,25.95,0
54.29,18,88,2,0.29,0
254.67,14,16,2,4.35,0
134.13,2,1719,1,6.0,0
289.47,22,241,1,27.59,0
62.37,20,218,4,14.18,0
76.24,12,255,2,64.73,0
87.38,7,254,1,32.51,0
93.89,2,150,3,5.91,0
9.4,21,309,1,1.97,0
15.71,19,441,2,9.95,0
105.11,3,770,2,3.2,0
122.2,2,420,1,0.48,0
196.71,15,1029,2,15.5,0
140.52,4,695,3,18.31,0
275.59,20,152,5,4.25,0
23.46,3,1509,1,78.09,0
12.12,10,172,0,9.06,0
41.24,13,568,0,31.82,0
69.64,12,175,1,0.97,0
115.19,15,274,2,3.41,0
99.23,3,658,1,4.58,0
106.34,22,9,0,13.24,0
81.87,1,24,0,8.0,0
19.16,10,173,2,4.6,0
74.71,20,250,4,43.83,0
89.44,10,1112,4,8.46,0
66.55,4,1607,1,23.83,0
106.96,22,284,2,23.59,0
88.7,1,488,2,8.85,0
213.22,0,504,3,3.79,0
24.12,12,99,2,13.64,0
76.71,2,644,2,36.17,0
262.89,6,520,4,5.31,0
20.87,0,410,1,20.53,0
181.68,21,581,4,15.09,0
69.85,18,536,2,29.87,0
96.35,6,827,4,45.1,0
87.36,11,2415,1,3.3,0
36.61,3,449,3,14.59,0
66.11,16,408,3,85.73,0
18.69,17,46,1,32.26,0
34.21,0,396,1,31.03,0
230.54,23,1603,1,4.61,0
159.67,19,254,2,7.33,0
66.6,11,222,4,1.47,0
61.13,18,66,2,6.83,0
120.37,6,436,2,2.02,0
55.02,21,262,2,24.47,0
88.13,0,230,1,3.96,0
30.91,21,1078,4,19.66,0
29.32,14,1380,0,1.37,0
113.81,1,600,4,2.77,0
35.86,6,345,2,6.38,0
24.63,18,569,3,17.89,0
164.34,9,510,1,16.01,0
130.88,5,685,1,1.4,0
86.01,4,1086,0,0.67,0
12.68,4,619,2,10.11,0
199.79,23,588,1,11.12,0
113.92,10,1448,1,25.64,0
32.68,21,41,0,21.92,0
76.29,20,1159,5,38.46,0
48.09,10,2248,0,25.8,0
79.23,5,431,2,58.0,0
83.47,18,1025,1,18.27,0
29.74,1,1781,2,13.4,0
52.67,20,839,3,3.06,0
107.47,20,998,1,0.84,0
47.71,10,630,1,16.31,0
36.81,8,986,2,24.63,0
105.33,12,73,13,10.21,1
59.98,17,320,1,1.73,0
63.54,16,421,6,2.46,0
103.48,13,3,5,18.42,0
222.02,5,402,2,12.21,0
39.14,7,483,2,25.23,0
89.56,18,799,2,16.15,0
29.16,23,290,1,37.77,0
136.62,23,5,1,13.99,0
90.15,21,537,3,5.53,0
132.85,15,389,4,4.09,0
68.36,0,936,4,8.51,0
32.25,5,1002,2,27.63,0
49.57,0,510,2,18.81,0
30.48,4,527,1,9.54,0
60.95,1,1484,0,17.79,0
70.2,6,160,0,17.08,0
88.39,21,215,2,1.03,0
56.43,22,80,8,32.71,1
173.4,15,44,4,7.14,0
74.52,21,78,2,15.37,0
235.09,18,1587,1,8.15,0
93.11,21,10,1,2.4,0
184.74,0,55,1,0.04,0
107.11,9,1360,0,18.57,0
88.03,4,2521,1,31.64,0
201.92,10,41,2,61.49,0
107.44,19,2734,3,58.59,0
55.89,13,290,3,7.14,0
165.41,21,482,2,16.87,0
140.79,3,1385,1,1.47,0
329.94,14,676,1,28.37,0
139.14,1,438,1,16.62,0
82.34,20,105,9,96.02,1
12.55,18,1223,3,2.93,0
193.04,23,531,1,8.67,0
144.85,5,60,1,17.13,0
74.72,22,247,1,22.6,0
142.53,11,1738,1,17.14,0
14.84,2,213,3,16.26,0
162.54,20,122,1,52.26,0
59.79,2,22,2,31.9,0
57.85,2,598,2,13.42,0
71.8,13,117,2,44.12,0
121.28,21,340,0,5.32,0
199.14,10,581,2,16.33,0
44.92,21,158,2,7.39,0
106.07,20,146,0,126.77,0
87.77,21,282,0,7.09,0
28.82,14,540,3,25.83,0
71.75,6,1097,2,7.06,0
79.77,8,387,2,3.32,0
57.06,17,526,1,8.77,0
158.35,8,13,2,32.93,0
149.19,12,400,1,0.84,0
35.26,9,195,2,0.85,0
115.15,23,214,3,6.83,0
90.2,2,870,4,7.68,0
33.73,20,38,2,5.35,0
49.75,19,4,4,14.73,0
13.27,0,300,2,33.43,0
86.95,8,1217,1,9.14,0
37.25,23,964,5,3.55,0
119.47,22,15,6,2.92,0
19.28,6,234,1,20.17,0
37.87,2,102,0,3.03,0
60.53,5,5,1,9.5,0
92.54,22,645,2,24.49,0
188.92,15,94,5,6.75,0
176.6,9,1345,2,4.14,0
71.69,5,1451,4,8.47,0
89.81,21,125,1,18.52,0
168.14,10,536,2,5.01,0
35.86,9,1740,0,6.4,0
21.29,21,487,0,5.11,0
201.03,7,348,2,7.24,0
141.59,10,77,2,30.6,0
20.52,17,11,2,11.94,0
78.38,11,829,0,10.94,0
169.7,13,233,1,10.78,0
86.17,5,646,1,5.82,0
31.66,2,394,2,26.25,0
194.78,20,1291,2,6.4,0
94.55,14,478,2,13.06,0
18.62,1,729,3,8.85,0
367.92,20,429,1,0.15,0
27.32,6,681,3,2.38,0
27.49,10,2451,2,12.13,0
134.4,7,365,5,20.75,0
49.84,5,26,1,13.02,0
196.83,13,237,1,57.02,0
14.32,17,601,0,2.44,0
93.0,20,1269,3,20.19,0
55.22,9,1176,2,7.03,0
44.73,6,1288,2,2.35,0
194.09,19,794,4,5.82,0
36.58,5,463,3,0.68,0
7.41,18,58,1,34.34,0
13.52,4,545,0,13.38,0
165.55,6,71,4,21.1,0
40.38,15,7,2,51.87,0
31.72,7,398,3,8.53,0
154.1,9,118,2,3.64,0
103.9,23,2499,3,3.51,0
92.82,12,947,2,0.01,0
76.81,15,266,2,3.99,0
170.15,6,525,1,21.22,0
55.38,22,230,2,30.8,0
44.05,1,9,1,23.62,0
15.31,1,1443,1,1.6,0
70.29,23,449,0,19.73,0
98.24,23,301,1,0.92,0
20.08,0,383,1,0.9,0
100.67,20,133,4,28.29,0
55.04,6,157,2,11.29,0
233.73,8,46,2,5.2,0
20.74,15,686,3,12.99,0
54.32,4,90,2,8.08,0
52.61,6,294,5,22.99,0
121.6,22,354,4,8.65,0
106.41,22,104,2,42.92,0
210.57,10,29,4,12.06,0
193.19,10,550,1,4.57,0
56.15,1,372,3,32.61,0
187.63,1,410,3,8.12,0
152.97,17,31,1,17.21,0
29.07,22,404,0,3.86,0
32.64,13,466,0,2.08,0
63.41,21,442,2,47.62,0
35.47,22,469,5,1.08,0
123.33,11,190,4,1.88,0
6.36,17,898,5,16.65,0
210.64,22,279,2,11.7,0
62.43,19,268,3,32.06,0
148.41,23,31,3,54.58,0
85.91,16,106,1,13.44,0
197.56,22,340,3,14.74,0
62.35,18,832,3,31.83,0
178.39,4,8,2,4.11,0
159.36,16,610,0,1.2,0
137.07,22,877,0,9.31,0
29.62,20,277,2,3.0,0
21.62,11,1657,7,19.44,0
80.86,0,286,1,12.76,0
51.9,16,330,2,1.16,0
121.33,15,364,3,1.04,0
234.94,13,308,1,11.44,0
144.49,10,479,0,12.32,0
155.31,6,1117,1,6.32,0
71.91,12,64,2,0.71,0
37.97,21,2027,2,1.44,0
53.62,5,54,2,6.69,0
215.57,7,768,0,7.83,0
55.71,10,864,0,4.21,0
176.75,13,886,3,30.85,0
199.12,23,451,2,3.26,0
41.29,17,648,3,6.55,0
32.45,3,25,1,4.03,0
39.69,18,157,0,0.95,0
148.65,4,282,1,15.05,0
33.18,22,556,0,5.03,0
17.66,15,172,1,0.84,0
45.39,19,269,0,25.21,0
67.76,20,64,2,55.32,0
165.95,9,601,4,6.12,0
131.89,1,887,2,8.63,0
82.25,4,625,1,3.97,0
21.71,7,167,0,2.44,0
56.09,9,1225,3,13.45,0
14.84,10,589,2,27.23,0
47.89,11,100,1,2.7,0
115.48,21,1366,4,25.82,0
205.86,20,489,3,13.21,0
59.32,19,69,2,6.88,0
158.34,21,125,2,8.45,0
112.21,9,552,1,37.77,0
142.03,17,79,2,25.35,0
62.85,17,342,1,1.87,0
93.35,8,6,2,9.92,0
44.72,20,95,0,32.62,0
202.28,8,495,0,21.24,0
90.98,1,151,4,2.27,0
123.76,0,160,0,7.45,0
61.05,23,176,3,2.34,0
201.16,15,1072,2,41.26,0
122.78,9,96,3,26.11,0
47.51,19,76,0,2.21,0
124.36,19,1194,4,4.74,0
37.03,7,71,3,2.08,0
120.63,9,226,2,19.36,0
53.75,19,166,5,15.82,0
34.07,23,121,1,63.69,0
182.08,15,94,3,22.97,0
69.39,17,2493,2,4.59,0
157.86,7,1584,0,11.77,0
54.18,14,902,0,6.46,0
42.24,20,847,3,8.14,0
50.28,2,54,2,1.02,0
107.95,5,418,0,22.73,0
89.76,11,541,1,18.91,0
119.77,4,119,2,24.71,0
136.87,0,359,2,1.69,0
150.95,5,309,4,48.79,0
55.07,19,146,1,0.95,0
126.37,10,187,3,9.74,0
62.4,3,121,6,8.86,0
68.7,8,444,2,25.77,0
71.13,4,410,0,43.1,0
38.91,10,447,1,25.72,0
134.17,2,185,13,101.32,1
79.97,19,81,4,8.15,0
73.08,1,700,1,1.77,0
28.24,22,4,3,38.19,0
126.6,22,33,1,0.52,0
23.09,6,676,1,5.89,0
139.09,8,343,3,3.2,0
52.14,6,668,3,6.14,0
201.22,23,3,3,38.82,0
131.98,8,417,2,33.8,0
204.51,1,29,4,0.92,0
81.9,4,102,1,31.28,0
23.4,18,327,1,59.36,0
34.0,2,1435,1,43.42,0
122.32,13,329,0,33.1,0
35.5,23,562,1,25.99,0
121.24,0,1457,1,7.78,0
35.8,7,444,1,5.45,0
255.78,11,649,3,5.52,0
70.65,5,123,1,2.87,0
49.9,3,475,1,4.77,0
13.62,4,46,2,75.67,0
151.19,18,13,1,7.72,0
192.61,21,245,0,11.32,0
56.2,9,265,2,6.22,0
65.03,13,173,3,2.28,0
129.7,18,1544,2,12.35,0
69.27,8,340,2,9.18,0
54.16,11,414,2,5.06,0
120.72,19,416,3,2.38,0
179.64,20,335,4,13.32,0
272.88,11,53,2,27.04,0
97.94,19,486,4,16.07,0
147.23,21,245,1,23.05,0
108.99,8,583,2,7.67,0
34.97,11,490,1,2.5,0
25.66,11,237,1,1.02,0
46.72,20,31,1,8.63,0
65.35,13,141,4,17.91,0
65.1,17,678,2,66.18,0
45.19,4,19,3,45.17,0
40.65,8,290,0,2.22,0
43.79,1,167,5,4.8,1
117.75,15,27,1,25.28,0
91.09,15,1044,1,14.42,0
54.67,20,540,0,3.2,0
161.46,13,193,1,3.47,0
25.0,14,265,5,11.91,0
153.95,10,145,2,19.72,0
55.86,18,311,1,23.4,0
89.24,3,263,4,15.97,0
31.69,6,176,1,55.01,0
73.13,23,240,1,5.87,0
79.99,8,266,5,24.92,0
65.76,7,1183,4,0.07,0
128.7,17,4,1,9.89,0
49.79,7,294,8,5.0,0
62.07,5,417,2,36.0,0
210.49,6,311,3,38.91,0
170.86,1,106,2,0.54,0
63.21,17,2035,0,11.58,0
28.07,13,288,2,2.73,0
58.61,18,346,1,13.77,0
239.92,22,98,0,33.21,0
108.22,18,169,5,30.37,0
196.11,10,1314,0,6.41,0
32.61,11,778,2,3.37,0
65.28,4,76,4,13.25,0
95.83,7,729,0,19.39,0
134.2,4,2129,1,14.33,0
50.86,9,191,2,4.32,0
145.26,21,56,1,56.26,0
111.36,7,1614,3,51.55,0
111.73,4,41,0,16.63,0
175.7,1,8,3,18.25,0
110.28,10,684,0,6.41,0
105.31,1,174,0,13.36,0
121.2,7,203,2,14.48,0
107.95,22,35,5,10.22,0
112.29,15,12,1,12.96,0
78.11,13,1488,1,32.98,0
20.37,22,56,3,6.89,0
83.09,14,814,2,8.65,0
39.61,7,215,5,22.62,0
60.44,21,687,1,9.12,0
120.04,9,905,1,11.24,0
207.23,16,59,2,14.1,0
52.49,2,1828,4,1.27,0
76.29,3,168,3,1.17,0
34.78,19,169,3,31.76,0
95.57,10,253,2,12.33,0
226.69,8,175,1,9.83,0
79.97,7,332,1,10.52,0
47.13,11,18,1,5.16,0
165.58,17,687,4,4.44,0
42.6,8,283,0,12.15,0
41.37,14,1061,2,14.68,0
103.72,5,629,1,9.69,0
83.07,23,126,2,10.39,0
155.0,17,210,5,22.86,0
67.82,15,555,3,3.48,0
188.0,18,1026,2,26.15,0
55.09,18,2961,0,8.82,0
27.5,22,64,2,5.48,0
129.49,14,661,6,3.8,0
84.9,16,333,3,32.77,0
38.23,6,1582,0,25.78,0
172.97,0,152,3,27.37,0
62.48,22,234,1,0.31,0
111.95,13,483,6,10.37,0
70.74,2,394,4,49.19,0
72.82,9,483,2,7.67,0
102.69,3,413,0,9.36,0
96.79,20,219,2,4.01,0
271.54,1,518,0,15.13,0
23.15,0,1605,3,17.3,0
159.69,23,1370,1,20.26,0
141.83,17,79,3,3.37,0
34.79,10,913,0,42.94,0
35.63,0,20,4,4.83,0
279.58,22,1093,0,21.29,0
44.87,1,267,3,8.18,0
170.29,19,109,1,4.69,0
106.21,20,28,1,19.54,0
23.61,13,418,2,30.54,0
91.65,14,1440,2,39.94,0
64.14,23,1,3,33.26,0
119.81,3,209,1,0.3,0
16.72,22,560,2,3.16,0
29.8,8,1338,3,41.94,0
161.77,12,565,3,17.8,0
285.69,10,41,2,18.59,0
44.96,0,286,3,19.03,0
174.5,7,391,1,3.55,0
35.01,3,1046,1,8.28,0
135.95,17,514,2,14.33,0
292.85,7,77,0,1.89,0
28.85,7,249,2,17.06,0
49.92,18,645,0,7.84,0
81.25,6,489,2,9.79,0
209.29,16,837,4,24.64,0
149.92,16,1262,0,73.97,0
121.75,20,1481,7,38.53,0
72.11,0,151,3,8.6,0
71.49,17,241,2,4.17,0
82.88,8,144,5,5.39,0
115.7,9,862,2,10.66,0
17.38,22,773,3,15.22,0
106.83,9,589,2,1.66,0
244.97,1,1240,1,4.14,0
51.86,17,1146,1,20.15,0
62.19,18,586,2,7.16,0
148.2,15,50,4,0.88,0
154.12,4,45,1,20.08,0
126.15,11,699,7,15.98,0
10.12,22,170,2,24.69,0
196.5,18,174,1,24.4,0
129.59,11,527,2,39.36,0
254.59,18,540,4,13.05,0
169.63,2,203,0,19.15,0
135.68,13,711,2,28.22,0
49.82,20,336,6,21.09,0
53.14,14,691,2,6.4,0
179.94,10,931,3,50.63,0
146.06,3,600,3,6.15,0
144.8,18,11,4,7.54,0
21.11,14,116,4,0.02,0
55.94,21,228,0,4.09,0
25.73,10,171,2,6.63,0
83.67,23,1392,1,8.88,0
680.51,21,11,1,18.64,0
22.86,10,13,1,11.86,0
26.2,12,506,2,7.88,0
298.03,3,944,2,5.48,0
31.46,22,333,2,0.58,0
28.63,14,369,5,6.21,0
147.45,7,1144,3,37.37,0
109.04,22,3,2,31.43,0
79.26,22,471,1,7.84,0
34.99,16,1185,1,5.1,0
151.89,19,593,1,4.77,0
112.72,2,36,10,2.89,1
51.26,16,256,0,9.48,0
95.69,8,73,0,0.32,0
36.2,18,1919,1,2.53,0
164.61,2,374,0,25.0,0
20.27,20,0,3,5.15,0
241.73,8,218,2,9.1,0
186.47,17,35,2,3.93,0
11.67,19,271,1,11.45,0
55.05,21,800,0,13.83,0
70.0,23,343,3,1.08,0
36.27,23,724,2,0.05,0
190.24,0,694,3,2.58,0
168.66,4,747,2,18.46,0
19.91,19,1546,2,0.87,0
137.57,7,513,4,5.2,0
107.4,10,169,2,15.37,0
115.68,21,491,3,6.64,0
106.62,0,215,2,2.14,0
166.12,6,427,2,5.94,0
168.46,23,343,1,22.09,0
179.39,23,670,0,20.62,0
69.82,3,407,2,1.31,0
86.99,7,361,4,10.45,0
18.81,16,1,2,33.46,0
28.68,16,410,3,7.57,0
12.47,8,79,5,2.95,0
132.31,9,16,2,18.16,0
49.99,11,95,2,41.95,0
116.79,11,475,4,2.5,0
143.34,21,476,5,41.0,0
83.76,11,921,0,39.41,0
303.72,7,1070,1,14.59,0
33.99,9,123,0,7.21,0
63.59,13,259,3,2.0,0
161.06,17,1667,2,11.64,0
132.3,8,94,0,41.87,0
155.41,7,204,1,6.37,0
135.67,12,34,1,28.65,0
21.89,20,1455,1,36.48,0
49.75,8,500,3,10.86,0
34.06,4,174,2,29.0,0
251.6,3,66,0,54.97,0
80.93,18,32,2,30.08,0
68.17,8,848,0,10.63,0
86.93,16,380,3,5.8,0
166.25,0,236,4,14.12,0
63.75,16,85,3,2.09,0
69.91,12,927,0,1.6,0
106.26,22,493,2,2.78,0
103.18,3,84,0,7.72,0
70.31,14,416,1,20.66,0
64.1,6,837,5,2.92,0
135.04,8,91,3,5.71,0
39.49,16,11,4,1.74,0
85.7,21,41,1,3.24,0
204.83,11,314,1,33.68,0
14.78,13,601,3,5.46,0
65.75,3,102,4,20.06,0
57.43,7,337,1,1.45,0
119.25,2,250,4,1.79,0
122.21,8,108,1,26.4,0
101.32,18,581,4,15.29,0
171.54,20,2,5,14.48,0
53.92,10,1152,0,18.31,0
113.38,13,945,1,15.8,0
82.97,22,775,1,4.63,0
25.3,7,52,3,14.34,0
104.44,2,116,0,7.04,0
21.13,2,39,3,27.13,0
45.55,1,1053,2,1.99,0
12.85,6,281,0,0.91,0
276.02,16,128,3,21.41,0
92.87,0,524,1,7.07,0
106.84,18,465,1,79.98,0
14.44,15,2089,5,14.75,0
70.45,5,667,3,0.54,0
139.21,6,525,1,22.0,0
148.35,9,510,2,5.71,0
52.84,2,299,2,5.58,0
19.24,6,354,1,3.88,0
9.03,12,166,2,22.21,0
63.51,23,631,2,8.7,0
48.31,5,170,0,27.39,0
51.67,12,149,0,0.89,0
92.01,5,229,2,15.38,0
149.23,7,246,3,26.03,0
40.13,22,87,2,41.03,0
80.1,15,2711,1,15.17,0
73.54,23,699,1,70.61,0
45.4,0,25,2,4.29,0
30.08,17,591,3,5.45,0
65.25,15,284,2,17.22,0
162.8,22,459,1,21.56,0
354.66,14,1516,2,9.61,0
89.91,11,214,0,89.01,0
45.04,22,1003,2,16.22,0
50.41,14,680,1,1.55,0
72.06,5,1672,1,17.03,0
49.27,22,886,2,2.97,0
68.37,10,235,2,89.13,0
54.75,18,202,1,5.43,0
77.4,21,1057,1,3.29,0
163.87,21,327,1,11.88,0
245.11,4,965,3,2.12,0
28.93,22,1721,3,1.09,0
89.89,15,229,1,39.64,0
195.42,11,33,2,1.48,0
8.5,12,129,3,6.18,0
129.05,10,102,1,29.24,0
35.36,13,542,1,17.91,0
287.85,1,883,1,15.48,0
25.66,5,8,5,16.78,0
136.01,7,697,1,20.91,0
27.56,7,105,1,4.06,0
8.55,20,162,5,3.51,0
154.19,2,1606,1,0.18,0
105.68,1,727,2,20.61,0
233.31,19,24,4,10.69,0
51.08,18,406,2,2.19,0
30.47,15,496,2,9.86,0
17.45,9,21,3,9.82,0
142.55,21,496,2,0.12,0
132.36,23,601,0,5.24,0
46.92,4,112,4,0.24,0
92.58,2,271,2,45.0,0
154.31,17,151,1,1.49,0
220.67,8,170,2,22.58,0
192.61,17,219,1,38.89,0
188.05,22,50,1,14.68,0
142.77,15,231,1,36.96,0
42.78,3,17,0,12.13,0
196.1,0,389,1,44.01,0
69.65,10,1813,1,6.21,0
44.36,19,296,1,29.63,0
41.42,8,1025,2,9.21,0
183.24,5,92,2,16.67,0
61.83,16,823,2,4.66,0
126.41,14,107,6,7.66,0
28.09,19,223,2,29.45,0
6.62,9,807,2,6.56,0
151.62,3,975,2,1.07,0
82.0,7,284,3,22.27,0
68.55,4,397,4,5.14,0
67.79,10,988,4,23.21,0
232.57,2,202,2,23.3,0
27.11,6,82,2,10.59,0
48.74,22,459,2,0.49,0
45.16,7,80,3,12.71,0
122.32,15,359,5,11.07,0
114.2,12,1321,1,3.68,0
123.08,13,864,1,48.81,0
117.31,2,463,4,2.22,0
60.93,2,66,1,1.4,0
106.56,15,865,2,17.08,0
103.29,23,376,1,10.28,0
111.27,17,76,0,33.77,0
51.44,8,1696,1,16.61,0
59.87,3,340,1,1.24,0
36.78,5,369,1,30.23,0
105.97,7,1453,2,30.07,0
192.8,4,387,3,7.92,0
51.06,9,1198,0,20.01,0
142.42,16,132,1,1.24,0
5.2,21,34,9,74.0,1
50.59,0,178,4,3.42,0
115.84,21,569,3,9.9,0
125.9,11,82,3,54.74,0
73.99,11,837,2,11.61,0
23.58,17,238,2,17.98,0
118.36,10,995,2,1.6,0
21.91,12,2297,0,2.85,0
115.55,14,1197,4,7.09,0
26.61,17,57,3,11.5,0
101.82,0,92,1,23.07,0
63.0,15,213,2,3.72,0
186.62,2,478,2,4.81,0
134.35,17,277,4,1.71,0
284.44,9,920,2,26.75,0
25.69,18,185,1,20.61,0
73.51,23,31,2,33.26,0
